Date,VialID,Tag #,Bag #,Time Collected,Species,Collector,Island,GPS time point (UTC),Latitude,Longitude,Preservation,Notes,DNA extract date,DNA extract gel,DNA extract person,Quality
6/1/2022,GSJ_016,4C,140,,ACER,Jason,STT,,18.3056,-64.82771,,,,,,
6/1/2022,GSJ_017,4D,152,,ACER,Jason,STT,,18.3056,-64.82771,,,,,,
6/1/2022,GSJ_018,2A,640,,ACER,KAC,STT,,18.3056,-64.82771,,,,,,
6/1/2022,GSJ_019,2B,111,,ACER,KAC,STT,,18.3056,-64.82771,,,,,,
6/1/2022,GSJ_020,2C,194,,ACER,KAC,STT,,18.3056,-64.82771,,,,,,
6/1/2022,GSJ_021,2D,414,,ACER,KAC,STT,,18.3056,-64.82771,,,,,,
6/1/2022,GSJ_022,orange2_A,223,,ACER,KAC,STT,,18.3056,-64.82771,,,,,,
6/1/2022,GSJ_023,orange2_B,205,,ACER,KAC,STT,,18.3056,-64.82771,,,,,,
6/1/2022,GSJ_024,orange2_C,148,,ACER,KAC,STT,,18.3056,-64.82771,,,,,,
6/6/2022,SRA_001,G1881,85,12:04,PAST,Sesno,STX,,17.7823204,-64.75713467,,*Tag used for multiple corals,,,,
6/6/2022,SRA_002,G1881,82,12:04,OANN,Sesno,STX,,17.7823204,-64.75713467,,*Tag used for multiple corals,,,,
6/6/2022,SRA_003,G1892,83,12:13,OFAV,Sesno,STX,,17.78217439,-64.75700987,,,,,,
6/6/2022,SRA_004,G1891,89,12:17,OFRA,Sesno,STX,,17.78217673,-64.75701934,,*Maybe fav;*Tag used for multiple corals,,,,
6/6/2022,SRA_005,G1891,88,12:17,PAST,Sesno,STX,,17.78217673,-64.75701934,,*Tag used for multiple corals,,,,
6/6/2022,SRA_006,G1893,71,12:26,PAST,Sesno,STX,,17.78202469,-64.75680551,,*Tag used for multiple corals,,,,
6/6/2022,SRA_007,G1893,72,12:26,OANN,Sesno,STX,,17.78202469,-64.75680551,,DISEASE;*Tag used for multiple corals,,,,
6/6/2022,SRA_008,G1894,73,12:33,OFAV,Sesno,STX,,17.78197272,-64.75680443,,,,,,
6/6/2022,SRA_009,G1895,74,12:40,OFAV,Sesno,STX,,17.78193953,-64.75674466,,,,,,
6/6/2022,SRA_010,G1885,75,12:44,OFRA,Sesno,STX,,17.78192385,-64.75674148,,Maybe fav,,,,
6/6/2022,SRA_011,G1884,76,12:48,OANN,Sesno,STX,,17.78190734,-64.75670409,,*Tag used for multiple corals,,,,
6/6/2022,SRA_012,G1883,77,12:54,OANN,Sesno,STX,,17.78189493,-64.75662924,,*Tag used for multiple corals,,,,
6/6/2022,SRA_013,G1883,79,12:54,PAST,Sesno,STX,,17.78189493,-64.75662924,,*Tag used for multiple corals,,,,
6/6/2022,SRA_014,G1875,78,12:59,OFAV,Sesno,STX,,17.78189778,-64.75656697,,*Tag used for multiple corals,,,,
6/6/2022,SRA_015,G1875,80,12:59,OANN,Sesno,STX,,17.78189778,-64.75656697,,*Tag used for multiple corals,,,,
6/6/2022,SRA_016,G1874,81,13:10,OFAV,Sesno,STX,,17.78183584,-64.75656236,,slight disease;*Tag used for multiple corals,,,,
6/6/2022,SRA_017,G1874,84,13:10,PAST,Sesno,STX,,17.78183584,-64.75656236,,*Tag used for multiple corals,,,,
6/6/2022,SRA_018,G1882,87,13:18,OFAV,Sesno,STX,,17.78180961,-64.7565046,,*Tag used for multiple corals,,,,
6/6/2022,SRA_019,G1882,90,13:18,PAST,Sesno,STX,,17.78180961,-64.7565046,,,,,,
6/6/2022,SRA_020,G1700,26,12:08,OANN,KA,STX,,17.78219081,-64.75704599,,,,,,
6/6/2022,SRA_021,G1696,27,12:13,OFRA,KA,STX,,17.78217439,-64.75700987,,*Tag used for multiple corals,,,,
6/6/2022,SRA_022,G1696,28,12:13,PAST,KA,STX,,17.78217439,-64.75700987,,*Tag used for multiple corals,,,,
6/6/2022,SRA_023,G1697,29,12:20,OFAV,KA,STX,,17.78213901,-64.7569175,,*Tag used for multiple corals,,,,
6/6/2022,SRA_024,G1697,30,12:20,PAST,KA,STX,,17.78213901,-64.7569175,,*Tag used for multiple corals,,,,
6/6/2022,SRA_025,G1656,31,12:25,OANN,KA,STX,,17.78205318,-64.75679747,,,,,,
6/6/2022,SRA_026,G1657,32,12:28,OFAV,KA,STX,,17.78200717,-64.75681239,,,,,,
6/6/2022,SRA_027,G1658,33,12:31,OFAV,KA,STX,,17.78198965,-64.75678842,,,,,,
6/6/2022,SRA_028,G1659,50,12:34,APAL,KA,STX,,17.78196995,-64.75680753,,*Tag used for multiple corals,,,,
6/6/2022,SRA_029,G1659,49,12:34,PSTR,KA,STX,,17.78196995,-64.75680753,,*Tag used for multiple corals,,,,
6/6/2022,SRA_030,G1666,48,12:39,OFRA,KA,STX,,17.78195553,-64.756745,,,,,,
6/6/2022,SRA_031,G1660,47,12:44,PSTR,KA,STX,,17.78192385,-64.75674148,,*Tag used for multiple corals,,,,
6/6/2022,SRA_032,G1660,46,12:44,PAST,KA,STX,,17.78192385,-64.75674148,,*Tag used for multiple corals,,,,
6/6/2022,SRA_033,G1667,45,12:48,OANN,KA,STX,,17.78190734,-64.75670409,,*Tag used for multiple corals,,,,
6/6/2022,SRA_034,G1667,44,12:48,PAST,KA,STX,,17.78190734,-64.75670409,,*Tag used for multiple corals,,,,
6/6/2022,SRA_035,G1676,43,12:51,OANN,KA,STX,,17.78189787,-64.75668917,,*Tag used for multiple corals,,,,
6/6/2022,SRA_036,G1676,42,12:51,PAST,KA,STX,,17.78189787,-64.75668917,,*Tag used for multiple corals,,,,
6/6/2022,SRA_037,G1668,41,12:56,OANN,KA,STX,,17.78189066,-64.75658666,,*Tag used for multiple corals,,,,
6/6/2022,SRA_038,G1668,34,12:56,PAST,KA,STX,,17.78189066,-64.75658666,,*Tag used for multiple corals,,,,
6/6/2022,SRA_039,G1669,40,13:05,OFAV,KA,STX,,17.78185487,-64.75659412,,*Tag used for multiple corals,,,,
6/6/2022,SRA_040,G1669,39,13:05,OANN,KA,STX,,17.78185487,-64.75659412,,*Tag used for multiple corals,,,,
6/6/2022,SRA_041,G1669,38,13:05,PAST,KA,STX,,17.78185487,-64.75659412,,*Tag used for multiple corals,,,,
6/6/2022,SRA_042,G1670,37,13:09,OANN,KA,STX,,17.78181732,-64.75655431,,*Tag used for multiple corals,,,,
6/6/2022,SRA_043,G1670,35,13:09,PAST,KA,STX,,17.78181732,-64.75655431,,*Tag used for multiple corals,,,,
6/6/2022,SRA_044,G1677,36,13:14,OANN,KA,STX,,17.78181237,-64.75653855,,,,,,
6/6/2022,SRA_045,G1678,86,13:21,OFAV,KA,STX,,17.78177122,-64.75649564,,,,,,
6/7/2022,SRA_046,G1606,77,8:25,OFAV,Sesno,STX,,17.78191748,-64.75658792,,*Tag used for multiple corals,,,,
6/7/2022,SRA_047,G1606,71,8:25,PAST,Sesno,STX,,17.78191748,-64.75658792,,*Tag used for multiple corals,,,,
6/7/2022,SRA_048,G1607,72,8:32,OFAV,Sesno,STX,,17.78176208,-64.75636949,,,,,,
6/7/2022,SRA_049,G1608,74,8:37,OANN,Sesno,STX,,17.78172654,-64.75620939,,,,,,
6/7/2022,SRA_050,G1616,76,8:43,OANN,Sesno,STX,,17.78170994,-64.75621266,,,,,,
6/7/2022,SRA_051,G1609,82,8:49,OFAV,Sesno,STX,,17.78165655,-64.75614393,,Disease; sampled from non diseased side,,,,
6/7/2022,SRA_052,G1610,73,8:54,APAL,Sesno,STX,,17.7815993,-64.75605525,,,,,,
6/7/2022,SRA_053,G1617,89,8:59,APAL,Sesno,STX,,17.78154616,-64.75605919,,,,,,
6/7/2022,SRA_054,G1626,88,9:02,PSTR,Sesno,STX,,17.78148514,-64.75601619,,,,,,
6/7/2022,SRA_055,G1626,78,9:02,APAL,Sesno,STX,,17.78148514,-64.75601619,,*Tag used for multiple corals,,,,
6/7/2022,SRA_056,G1618,83,9:09,PSTR,Sesno,STX,,17.7814947,-64.75607662,,*Tag used for multiple corals,,,,
6/7/2022,SRA_057,G1636,81,9:13,PSTR,Sesno,STX,,17.78148078,-64.75611703,,*Tag used for multiple corals,,,,
6/7/2022,SRA_058,G1636,80,9:13,APAL,Sesno,STX,,17.78148078,-64.75611703,,*Tag used for multiple corals,,,,
6/7/2022,SRA_059,G1619,79,9:18,PSTR,Sesno,STX,,17.7815263,-64.75615575,,,,,,
6/7/2022,SRA_060,G1620,87,9:25,APAL,Sesno,STX,,17.78152227,-64.7562964,,,,,,
6/7/2022,SRA_061,G1627,75,9:29,PSTR,Sesno,STX,,17.78155237,-64.75629975,,*Tag used for multiple corals,,,,
6/7/2022,SRA_062,G1627,84,9:29,APAL,Sesno,STX,,17.78155237,-64.75629975,,*Tag used for multiple corals,,,,
6/7/2022,SRA_063,G1628,85,9:35,APAL,Sesno,STX,,17.78162076,-64.75633563,,*Tag used for multiple corals,,,,
6/7/2022,SRA_064,G1628,90,9:35,PSTR,Sesno,STX,,17.78162076,-64.75633563,,*Tag used for multiple corals,,,,
6/7/2022,SRA_065,G1637,86,9:44,PSTR,Sesno,STX,,17.78165957,-64.75647477,,*Tag used for multiple corals,,,,
6/7/2022,SRA_066,G1637,51,9:44,APAL,Sesno,STX,,17.78165957,-64.75647477,,*Tag used for multiple corals,,,,
6/7/2022,SRA_067,G1022,25,8:28,OANN,KA,STX,,17.7817656,-64.75637594,,*Tag used for multiple corals,,,,
6/7/2022,SRA_068,G1022,24,8:28,PAST,KA,STX,,17.7817656,-64.75637594,,*Tag used for multiple corals,,,,
6/7/2022,SRA_069,G1023,15,8:33,OFAV,KA,STX,,17.78174263,-64.75635817,,*Tag used for multiple corals,,,,
6/7/2022,SRA_070,G1023,23,8:33,OANN,KA,STX,,17.78174263,-64.75635817,,*Tag used for multiple corals,,,,
6/7/2022,SRA_071,G1208,22,8:43,OFAV,KA,STX,,17.78170994,-64.75621266,,,,,,
6/7/2022,SRA_072,G1209,32,8:49,OFAV,KA,STX,,17.78165655,-64.75614393,,,,,,
6/7/2022,SRA_073,G1216,21,8:53,PSTR,KA,STX,,17.78160576,-64.75604092,,,,,,
6/7/2022,SRA_074,G1210,20,8:57,APAL,KA,STX,,17.7815496,-64.7560643,,,,,,
6/7/2022,SRA_075,G1217,19,8:59,PSTR,KA,STX,,17.78154616,-64.75605919,,,,,,
6/7/2022,SRA_076,G1218,18,9:01,PSTR,KA,STX,,17.78151842,-64.756027,,,,,,
6/7/2022,SRA_077,G1226,16,9:05,APAL,KA,STX,,17.78148246,-64.75606699,,*Tag used for multiple corals,,,,
6/7/2022,SRA_078,G1226,17,9:05,PSTR,KA,STX,,17.78148246,-64.75606699,,*Tag used for multiple corals,,,,
6/7/2022,SRA_079,G1219,14,9:09,APAL,KA,STX,,17.7814947,-64.75607662,,,,,,
6/7/2022,SRA_080,G1220,13,9:12,PSTR,KA,STX,,17.78147433,-64.75611074,,,,,,
6/7/2022,SRA_081,G1227,12,9:13,APAL,KA,STX,,17.78148078,-64.75611703,,,,,,
6/7/2022,SRA_082,G1228,11,9:18,PSTR,KA,STX,,17.7815263,-64.75615575,,,,,,
6/7/2022,SRA_083,G1236,10,9:21,APAL,KA,STX,,17.78154356,-64.7561757,,,,,,
6/7/2022,SRA_084,G1229,9,9:23,PSTR,KA,STX,,17.78149688,-64.75621602,,,,,,
6/7/2022,SRA_085,G1230,8,9:27,APAL,KA,STX,,17.78155312,-64.75631744,,,,,,
6/7/2022,SRA_086,G1237,7,9:29,APAL,KA,STX,,17.78155237,-64.75629975,,,,,,
6/7/2022,SRA_087,G1238,43,9:33,APAL,KA,STX,,17.78161498,-64.75635205,,,,,,
6/7/2022,SRA_088,G1239,6,9:36,APAL,KA,STX,,17.78161464,-64.75634141,,,,,,
6/7/2022,SRA_089,G1240,5,9:40,APAL,KA,STX,,17.78166066,-64.75645901,,,,,,
6/7/2022,SRA_090,G1246,1,9:45,APAL,KA,STX,,17.78167105,-64.75651508,,,,,,
6/7/2022,SRA_091,G1247,2,9:48,APAL,KA,STX,,17.78176644,-64.7566398,,,,,,
6/7/2022,BIA_001,G1856,73,15:09,PAST,Sesno,STX,,17.78729699,-64.60957755,,,,,,
6/7/2022,BIA_002,G1857,80,15:12,PAST,Sesno,STX,,17.78720596,-64.60959876,,*Tag used for multiple corals,,,,
6/7/2022,BIA_003,G1857,85,15:12,PSTR,Sesno,STX,,17.78720596,-64.60959876,,*Tag used for multiple corals,,,,
6/7/2022,BIA_004,G1866,90,15:18,PSTR,Sesno,STX,,17.78718651,-64.60955274,,*Tag used for multiple corals,,,,
6/7/2022,BIA_005,G1866,88,15:18,PAST,Sesno,STX,,17.78718651,-64.60955274,,*Tag used for multiple corals,,,,
6/7/2022,BIA_006,G1858,72,15:25,PSTR,Sesno,STX,,17.78708559,-64.60957889,,*Tag used for multiple corals,,,,
6/7/2022,BIA_007,G1858,77,15:25,PAST,Sesno,STX,,17.78708559,-64.60957889,,*Tag used for multiple corals,,,,
6/7/2022,BIA_008,G1859,81,15:31,PAST,Sesno,STX,,17.78699641,-64.60947974,,*Tag used for multiple corals,,,,
6/7/2022,BIA_009,G1859,84,15:31,PSTR,Sesno,STX,,17.78699641,-64.60947974,,*Tag used for multiple corals,,,,
6/7/2022,BIA_010,G1867,79,15:38,PSTR,Sesno,STX,,17.78692131,-64.6095245,,,,,,
6/7/2022,BIA_011,G1868,71,15:43,PSTR,Sesno,STX,,17.78685015,-64.60961821,,*Tag used for multiple corals,,,,
6/7/2022,BIA_012,G1868,75,15:43,PAST,Sesno,STX,,17.78685015,-64.60961821,,*Tag used for multiple corals,,,,
6/7/2022,BIA_013,G1860,76,15:51,PAST,Sesno,STX,,17.78677362,-64.60968467,,*Tag used for multiple corals,,,,
6/7/2022,BIA_014,G1860,86,15:51,PSTR,Sesno,STX,,17.78677362,-64.60968467,,*Tag used for multiple corals,,,,
6/7/2022,BIA_015,G1851,36,15:13,PSTR,KA,STX,,17.78721677,-64.6096338,,*Tag used for multiple corals,,,,
6/7/2022,BIA_016,G1851,47,15:13,PAST,KA,STX,,17.78721677,-64.6096338,,*Tag used for multiple corals,,,,
6/7/2022,BIA_017,G1852,49,15:17,PSTR,KA,STX,,17.78719632,-64.60961879,,*Tag used for multiple corals,,,,
6/7/2022,BIA_018,G1852,35,15:17,PAST,KA,STX,,17.78719632,-64.60961879,,*Tag used for multiple corals,,,,
6/7/2022,BIA_019,G1853,41,15:24,PSTR,KA,STX,,17.78709473,-64.60961443,,*Tag used for multiple corals,,,,
6/7/2022,BIA_020,G1853,4,15:24,PAST,KA,STX,,17.78709473,-64.60961443,,*Tag used for multiple corals,,,,
6/7/2022,BIA_021,G1854,44,15:31,PSTR,KA,STX,,17.78699641,-64.60947974,,*Tag used for multiple corals,,,,
6/7/2022,BIA_022,G1854,29,15:31,PAST,KA,STX,,17.78699641,-64.60947974,,*Tag used for multiple corals,,,,
6/7/2022,BIA_023,G1855,39,15:35,PSTR,KA,STX,,17.78692081,-64.60950932,,*Tag used for multiple corals,,,,
6/7/2022,BIA_024,G1855,34,15:35,PAST,KA,STX,,17.78692081,-64.60950932,,*Tag used for multiple corals,,,,
6/7/2022,BIA_025,G1863,42,15:39,PSTR,KA,STX,,17.78691921,-64.60957026,,*Tag used for multiple corals,,,,
6/7/2022,BIA_026,G1863,28,15:39,PAST,KA,STX,,17.78691921,-64.60957026,,*Tag used for multiple corals,,,,
6/7/2022,BIA_027,G1864,48,15:42,PSTR,KA,STX,,17.7869074,-64.6095877,,*Tag used for multiple corals,,,,
6/7/2022,BIA_028,G1864,46,15:42,PAST,KA,STX,,17.7869074,-64.6095877,,*Tag used for multiple corals,,,,
6/7/2022,BIA_029,G1865,37,15:48,PSTR,KA,STX,,17.786767,-64.60967797,,*Tag used for multiple corals,,,,
6/7/2022,BIA_030,G1865,45,15:48,PAST,KA,STX,,17.786767,-64.60967797,,*Tag used for multiple corals,,,,
6/7/2022,BIA_031,G1861,27,15:52,PSTR,KA,STX,,17.78676583,-64.60968367,,*Tag used for multiple corals,,,,
6/7/2022,BIA_032,G1861,30,15:52,PAST,KA,STX,,17.78676583,-64.60968367,,*Tag used for multiple corals,,,,
6/8/2022,BIA_033,G1679,40,11:33,OANN,KA,STX,,17.78693321,-64.60970236,,,,,,
6/8/2022,BIA_034,G1699,39,11:35,OANN,KA,STX,,17.78692718,-64.60964167,,LOST BEFORE PROCESSING,,,,
6/8/2022,BIA_035,G1689,28,11:37,OANN,KA,STX,,17.78693983,-64.60961904,,,,,,
6/8/2022,BIA_036,G1049,29,11:38,OANN,KA,STX,,17.78698887,-64.6095882,,,,,,
6/8/2022,BIA_037,G1690,31,11:41,OANN,KA,STX,,17.7870224,-64.60951796,,,,,,
6/8/2022,BIA_038,G1040,38,11:43,OANN,KA,STX,,17.78706062,-64.60948544,,,,,,
6/8/2022,BIA_039,G1014,45,11:45,OANN,KA,STX,,17.78705542,-64.60945191,,,,,,
6/8/2022,BIA_040,G1047,26,11:47,OANN,KA,STX,,17.78703597,-64.60944076,,,,,,
6/8/2022,BIA_041,G1068,33,11:49,OANN,KA,STX,,17.78708442,-64.60937706,,,,,,
6/8/2022,BIA_042,G1039,50,11:52,OANN,KA,STX,,17.78721107,-64.6094711,,,,,,
6/8/2022,BIA_043,G1048,41,11:53,OANN,KA,STX,,17.78723689,-64.6094354,,,,,,
6/8/2022,BIA_044,G1860,30,11:58,OANN,KA,STX,,17.78740645,-64.60924295,,,,,,
6/8/2022,BIA_045,G1970,34,12:00,OANN,KA,STX,,17.78749262,-64.60910297,,,,,,
6/8/2022,BIA_046,G1015,27,12:05,OANN,KA,STX,,17.78741525,-64.60896065,,,,,,
6/8/2022,BIA_047,G1021,4,12:07,OANN,KA,STX,,17.78728995,-64.60901722,,,,,,
6/8/2022,BIA_048,G1871,37,12:17,PAST,KA,STX,,17.78715567,-64.60946306,,,,,,
6/8/2022,BIA_049,G1698,49,12:19,OANN,KA,STX,,17.7871519,-64.60945861,,,,,,
6/8/2022,BIB_001,G1801,42,14:47,OFRA,KA,STX,,17.78613349,-64.6092862,,*Tag used for multiple corals,,,,
6/8/2022,BIB_002,G1801,1,14:47,PAST,KA,STX,,17.78613349,-64.6092862,,*Tag used for multiple corals,,,,
6/8/2022,BIB_003,G1802,47,14:52,OANN,KA,STX,,17.78616476,-64.60933582,,*Tag used for multiple corals,,,,
6/8/2022,BIB_004,G1802,36,14:52,PAST,KA,STX,,17.78616476,-64.60933582,,*Tag used for multiple corals,,,,
6/8/2022,BIB_005,G1803,46,14:59,OANN,KA,STX,,17.78621421,-64.60942115,,*Tag used for multiple corals,,,,
6/8/2022,BIB_006,G1803,25,14:59,PAST,KA,STX,,17.78621421,-64.60942115,,*Tag used for multiple corals,,,,
6/8/2022,BIB_007,G1872,19,15:04,OANN,KA,STX,,17.78626769,-64.60943917,,*Tag used for multiple corals,,,,
6/8/2022,BIB_008,G1872,5,15:04,PAST,KA,STX,,17.78626769,-64.60943917,,*Tag used for multiple corals,,,,
6/8/2022,BIB_009,G1872,48,15:04,PSTR,KA,STX,,17.78626769,-64.60943917,,*Tag used for multiple corals,,,,
6/8/2022,BIB_010,G1804,35,15:09,OANN,KA,STX,,17.78625688,-64.60957185,,*Tag used for multiple corals,,,,
6/8/2022,BIB_011,G1804,4,15:09,PAST,KA,STX,,17.78625688,-64.60957185,,*Tag used for multiple corals,,,,
6/8/2022,BIB_012,G1804,8,15:09,PSTR,KA,STX,,17.78625688,-64.60957185,,*Tag used for multiple corals,,,,
6/8/2022,BIB_013,G1805,13,15:13,OANN,KA,STX,,17.78618345,-64.60947479,,*Tag used for multiple corals,,,,
6/8/2022,BIB_014,G1805,10,15:13,OFRA,KA,STX,,17.78618345,-64.60947479,,*Tag used for multiple corals,,,,
6/8/2022,BIB_015,G1805,20,15:13,PSTR,KA,STX,,17.78618345,-64.60947479,,*Tag used for multiple corals,,,,
6/8/2022,BIB_016,G1805,21,15:13,PAST,KA,STX,,17.78618345,-64.60947479,,*Tag used for multiple corals,,,,
6/8/2022,BIB_017,G1811,17,15:22,OANN,KA,STX,,17.78615386,-64.60955794,,*Tag used for multiple corals,,,,
6/8/2022,BIB_018,G1811,6,15:22,PAST,KA,STX,,17.78615386,-64.60955794,,*Tag used for multiple corals,,,,
6/8/2022,BIB_019,G1812,9,15:25,PSTR,KA,STX,,17.78610106,-64.60958652,,*Tag used for multiple corals,,,,
6/8/2022,BIB_020,G1812,24,15:25,OFRA,KA,STX,,17.78610106,-64.60958652,,*Tag used for multiple corals,,,,
6/8/2022,BIB_021,G1812,11,15:25,PAST,KA,STX,,17.78610106,-64.60958652,,*Tag used for multiple corals,,,,
6/9/2022,BIC_001,G1316,76,11:47,OFRA,KA,STX,,17.78348984,-64.61380656,,,,,,
6/9/2022,BIC_002,G1350,90,11:49,OFRA,KA,STX,,17.78349286,-64.61375903,,,,,,
6/9/2022,BIC_003,G1326,73,11:55,OFRA,KA,STX,,17.7835175,-64.61380363,,*Tag used for multiple corals,,,,
6/9/2022,BIC_004,G1326,79,11:55,PAST,KA,STX,,17.7835175,-64.61380363,,*Tag used for multiple corals,,,,
6/9/2022,BIC_005,G1336,77,11:59,OFRA,KA,STX,,17.78352764,-64.61368804,,,,,,
6/9/2022,BIC_006,G1349,75,12:02,OFAV,KA,STX,,17.78355279,-64.61361822,,,,,,
6/9/2022,BIC_007,G1348,50,12:07,OFRA,KA,STX,,17.78364281,-64.61362584,,*Tag used for multiple corals,,,,
6/9/2022,BIC_008,G1348,28,12:07,PSTR,KA,STX,,17.78364281,-64.61362584,,*Tag used for multiple corals,,,,
6/9/2022,BIC_009,G1328,119,12:12,OFAV,KA,STX,,17.78370425,-64.61371335,,,,,,
6/9/2022,BIC_010,G1340,85,12:14,OFAV,KA,STX,,17.78366083,-64.61377278,,,,,,
6/9/2022,BIC_011,G1339,72,12:19,OFRA,KA,STX,,17.78362404,-64.61386456,,*Tag used for multiple corals,,,,
6/9/2022,BIC_012,G1339,71,12:19,PSTR,KA,STX,,17.78362404,-64.61386456,,*Tag used for multiple corals,,,,
6/9/2022,BIC_013,G1347,37,12:23,OFAV,KA,STX,,17.78361624,-64.61392206,,*Tag used for multiple corals,,,,
6/9/2022,BIC_014,G1347,45,12:25,OFAV,KA,STX,,17.78361624,-64.61392206,,*Tag used for multiple corals,,,,
6/9/2022,BIC_015,G1338,26,12:28,OFAV,KA,STX,,17.78361624,-64.61392206,,,,,,
6/9/2022,BIC_016,G1327,36,12:32,OFRA,KA,STX,,17.78361624,-64.61392206,,,,,,
6/9/2022,BIC_017,G1317,86,12:34,OFAV,KA,STX,,17.78361624,-64.61392206,,,,,,
6/9/2022,BIC_018,G1329,84,12:37,PSTR,KA,STX,,17.78361624,-64.61392206,,*Tag used for multiple corals,,,,
6/9/2022,BIC_019,G1329,29,12:37,OFRA,KA,STX,,17.78361624,-64.61392206,,*Tag used for multiple corals,,,,
6/9/2022,BIC_020,G1329,38,12:37,PAST,KA,STX,,17.78361624,-64.61392206,,*Tag used for multiple corals,,,,
6/9/2022,BIC_021,G1346,81,12:44,OFAV,KA,STX,,17.78361624,-64.61392206,,,,,,
6/9/2022,BIC_022,G1806,120,11:46,OFAV,Kristen/Nick,STX,,17.78348029,-64.61383598,,,,,,
6/9/2022,BIC_023,G1810,101,11:49,OFAV,Kristen/Nick,STX,,17.78349286,-64.61375903,,,,,,
6/9/2022,BIC_024,G1807,102,11:56,OFRA,Kristen/Nick,STX,,17.78353351,-64.61376406,,,,,,
6/9/2022,BIC_025,G1836,103,12:02,OFRA,Kristen/Nick,STX,,17.78355279,-64.61361822,,,,,,
6/9/2022,BIC_026,G1846,104,12:02,OFRA,Kristen/Nick,STX,,17.78355279,-64.61361822,,*Tag used for multiple corals,,,,
6/9/2022,BIC_027,G1846,105,12:03,PAST,Kristen/Nick,STX,,17.78360736,-64.61358544,,*Tag used for multiple corals,,,,
6/9/2022,BIC_028,NA,NA,NA,NA,Kristen/Nick,STX,,NA,NA,,,,,,
6/9/2022,BIC_029,G1808,117,12:15,OFRA,Kristen/Nick,STX,,17.78366008,-64.61381184,,*Tag used for multiple corals,,,,
6/9/2022,BIC_030,G1808,119,12:15,PSTR,Kristen/Nick,STX,,17.78366008,-64.61381184,,*Tag used for multiple corals,,,,
6/9/2022,BIC_031,G1808,118,12:15,PAST,Kristen/Nick,STX,,17.78366008,-64.61381184,,*Tag used for multiple corals,,,,
6/9/2022,BIC_032,G1816,113,12:21,PSTR,Kristen/Nick,STX,,17.78362261,-64.61388669,,*Tag used for multiple corals,,,,
6/9/2022,BIC_033,G1816,114,12:21,OFRA,Kristen/Nick,STX,,17.78362261,-64.61388669,,*Tag used for multiple corals,,,,
6/9/2022,BIC_034,G1816,115,12:21,PAST,Kristen/Nick,STX,,17.78362261,-64.61388669,,*Tag used for multiple corals,,,,
6/9/2022,BIC_035,G1816,116,12:21,OFRA,Kristen/Nick,STX,,17.78362261,-64.61388669,,*Tag used for multiple corals,,,,
6/9/2022,BIC_036,G1809,106,12:25,OFAV,Kristen/Nick,STX,,17.78362471,-64.61392349,,,,,,
6/9/2022,BIC_037,G1817,107,12:32,OFAV,Kristen/Nick,STX,,17.78347995,-64.61385224,,*Tag used for multiple corals,,,,
6/9/2022,BIC_038,G1817,108,12:38,PAST,Kristen/Nick,STX,,17.783446,-64.61362886,,*Tag used for multiple corals,,,,
6/9/2022,BIC_039,G1818,109,12:39,OFRA,Kristen/Nick,STX,,17.7833984,-64.61361939,,*Tag used for multiple corals,,,,
6/9/2022,BIC_040,G1818,112,12:39,PAST,Kristen/Nick,STX,,17.7833984,-64.61361939,,*Tag used for multiple corals,,,,
6/9/2022,BIC_041,G1819,110,12:40,OFAV,Kristen/Nick,STX,,17.78339764,-64.61362702,,,,,,
6/9/2022,BID_001,G1330,40,14:06,PSTR,KAC,STX,,17.80176046,-64.63491194,,,,,,
6/9/2022,BID_002,G1320,30,14:09,PSTR,KAC,STX,,17.80175594,-64.6349691,,*Tag used for multiple corals,,,,
6/9/2022,BID_003,G1320,31,14:09,PAST,KAC,STX,,17.80175594,-64.6349691,,*Tag used for multiple corals,,,,
6/9/2022,BID_004,G1310,27,14:12,PSTR,KAC,STX,,17.8017862,-64.63504169,,,,,,
6/9/2022,BID_005,G1838,34,14:14,PSTR,KAC,STX,,17.80169919,-64.63516474,,,,,,
6/9/2022,BID_006,G1850,24,14:17,PSTR,KAC,STX,,17.80176323,-64.63526448,,*Tag used for multiple corals,,,,
6/9/2022,BID_007,G1850,11,14:17,PAST,KAC,STX,,17.80176323,-64.63526448,,*Tag used for multiple corals,,,,
6/9/2022,BID_008,G1837,6,14:22,PSTR,KAC,STX,,17.80171596,-64.63538761,,*Tag used for multiple corals,,,,
6/9/2022,BID_009,G1837,17,14:22,PAST,KAC,STX,,17.80171596,-64.63538761,,*Tag used for multiple corals,,,,
6/9/2022,BID_010,G1319,42,14:25,PSTR,KAC,STX,,17.80160833,-64.63542835,,*Tag used for multiple corals,,,,
6/9/2022,BID_011,G1319,9,14:25,PAST,KAC,STX,,17.80160833,-64.63542835,,*Tag used for multiple corals,,,,
6/9/2022,BID_012,G1849,10,14:31,PSTR,KAC,STX,,17.80160079,-64.6355804,,*Tag used for multiple corals,,,,
6/9/2022,BID_013,G1849,48,14:31,PAST,KAC,STX,,17.80160079,-64.6355804,,*Tag used for multiple corals,,,,
6/9/2022,BID_014,G1309,21,14:33,PSTR,KAC,STX,,17.80159073,-64.63557528,,*Tag used for multiple corals,,,,
6/9/2022,BID_015,G1309,20,14:33,PAST,KAC,STX,,17.80159073,-64.63557528,,*Tag used for multiple corals,,,,
6/9/2022,BID_016,G1308,1,14:35,PAST,KAC,STX,,17.80157891,-64.63559431,,*Tag used for multiple corals,,,,
