Date,VialID,Tag #,Bag #,Time Collected,Species,Collector,Location,GPS time point (UTC),Latitude,Longitude,Preservation,Notes,DNA extract date,DNA extract gel,DNA extract person,Quality
7/16/2021,STJ_080,MOTE085,33,12:02:00 PM,OANN,Kelly,Tektite,2021-07-15T16:02:00Z,18.34959277,-64.78167152,DMSO,,9/13/21,9.15.21.C-STJ048-076.DSTJ077-089,HANNAH,may need redo
7/16/2021,STJ_081,MOTE091,53,11:30:00 AM,OANN,Kelly,Tektite,2021-07-15T15:30:18Z,18.3501681,-64.78130791,DMSO,,9/13/21,9.15.21.C-STJ048-076.DSTJ077-089,HANNAH,may need redo
7/16/2021,STJ_082,MOTE092,65,11:35:00 AM,OANN,Kelly,Tektite,2021-07-15T15:35:09Z,18.35019493,-64.78126382,DMSO,,9/13/21,9.15.21.C-STJ048-076.DSTJ077-089,HANNAH,may need redo
7/16/2021,STJ_083,MOTE090,73,11:53:00 AM,OANN,Kelly,Tektite,2021-07-15T15:53:04Z,18.34957886,-64.78167395,DMSO,,9/13/21,9.15.21.C-STJ048-076.DSTJ077-089,HANNAH,may need redo
7/16/2021,STJ_084,?,58,?,?,Kelly,Tektite,n/a,,,DMSO,,9/13/21,9.15.21.C-STJ048-076.DSTJ077-089,HANNAH,may need redo
7/16/2021,STJ_085,MOTE086,36,11:58:00 AM,OANN,Kelly,Tektite,2021-07-15T15:58:20Z,18.34954038,-64.78162366,DMSO,,9/13/21,9.15.21.C-STJ048-076.DSTJ077-089,HANNAH,may need redo
7/16/2021,STJ_086,G2385,20,12:11:00 PM,OANN,Kelly,Tektite,2021-07-15T16:11:12Z,18.34951784,-64.78164076,DMSO,,9/13/21,9.15.21.C-STJ048-076.DSTJ077-089,HANNAH,may need redo
7/16/2021,STJ_087,G2015,66,12:24:00 PM,OANN,Kelly,Tektite,2021-07-15T16:24:02Z,18.34950727,-64.78166264,DMSO,,9/13/21,9.15.21.C-STJ048-076.DSTJ077-089,HANNAH,may need redo
7/16/2021,STJ_088,MOTE180,63,11:40:00 AM,OANN,Kelly,Tektite,2021-07-15T15:40:01Z,18.3501645,-64.78124002,DMSO,,9/13/21,9.15.21.C-STJ048-076.DSTJ077-089,HANNAH,may need redo
7/16/2021,STJ_089,MOTE082,62,11:47:00 AM,OANN,Kelly,Tektite,2021-07-15T15:47:09Z,18.34982864,-64.78144722,DMSO,,9/13/21,9.15.21.C-STJ048-076.DSTJ077-089,HANNAH,may need redo
