Index,Time,Leg Distance,Leg Time,Leg Speed,Elevation,Leg Course ,Position,
875,"5/24/22, 11:20:34 AM",0 ft,0:00:01,0.1 mph,16 ft,13° true,N18° 21.534' W65° 01.983',
876,"5/24/22, 11:20:35 AM",1 ft,0:00:01,0.5 mph,16 ft,291° true,N18° 21.535' W65° 01.983',
877,"5/24/22, 11:20:36 AM",1 ft,0:00:01,0.8 mph,16 ft,287° true,N18° 21.535' W65° 01.983',
878,"5/24/22, 11:20:37 AM",1 ft,0:00:01,0.7 mph,16 ft,112° true,N18° 21.535' W65° 01.984',
879,"5/24/22, 11:20:38 AM",1 ft,0:00:01,0.5 mph,16 ft,88° true,N18° 21.535' W65° 01.983',
880,"5/24/22, 11:20:39 AM",1 ft,0:00:01,0.5 mph,16 ft,94° true,N18° 21.535' W65° 01.983',
881,"5/24/22, 11:20:40 AM",1 ft,0:00:01,0.4 mph,16 ft,55° true,N18° 21.535' W65° 01.983',
882,"5/24/22, 11:20:41 AM",0 ft,0:00:01,0.2 mph,16 ft,275° true,N18° 21.535' W65° 01.983',
883,"5/24/22, 11:20:42 AM",1 ft,0:00:01,0.3 mph,16 ft,259° true,N18° 21.535' W65° 01.983',
884,"5/24/22, 11:20:43 AM",0 ft,0:00:01,0.1 mph,16 ft,289° true,N18° 21.535' W65° 01.983',
885,"5/24/22, 11:20:44 AM",0 ft,0:00:01,0.2 mph,16 ft,228° true,N18° 21.535' W65° 01.983',
886,"5/24/22, 11:20:45 AM",0 ft,0:00:01,0.2 mph,18 ft,252° true,N18° 21.535' W65° 01.983',
887,"5/24/22, 11:20:46 AM",1 ft,0:00:01,0.6 mph,18 ft,274° true,N18° 21.535' W65° 01.983',
888,"5/24/22, 11:20:47 AM",0 ft,0:00:01,0.3 mph,19 ft,28° true,N18° 21.535' W65° 01.984',
889,"5/24/22, 11:20:48 AM",1 ft,0:00:01,0.4 mph,21 ft,134° true,N18° 21.535' W65° 01.983',
890,"5/24/22, 11:20:49 AM",1 ft,0:00:01,0.8 mph,23 ft,130° true,N18° 21.535' W65° 01.983',
891,"5/24/22, 11:20:50 AM",1 ft,0:00:01,0.6 mph,23 ft,25° true,N18° 21.534' W65° 01.983',
892,"5/24/22, 11:20:51 AM",1 ft,0:00:01,0.6 mph,24 ft,288° true,N18° 21.535' W65° 01.983',
893,"5/24/22, 11:20:52 AM",1 ft,0:00:01,0.6 mph,26 ft,339° true,N18° 21.535' W65° 01.983',
894,"5/24/22, 11:20:53 AM",3 ft,0:00:01,1.7 mph,27 ft,145° true,N18° 21.535' W65° 01.983',
895,"5/24/22, 11:20:54 AM",2 ft,0:00:01,1.1 mph,27 ft,107° true,N18° 21.534' W65° 01.983',
896,"5/24/22, 11:20:55 AM",2 ft,0:00:01,1.1 mph,29 ft,152° true,N18° 21.534' W65° 01.983',
897,"5/24/22, 11:20:56 AM",1 ft,0:00:01,0.5 mph,29 ft,171° true,N18° 21.534' W65° 01.983',
898,"5/24/22, 11:20:57 AM",0 ft,0:00:01,0.3 mph,30 ft,257° true,N18° 21.534' W65° 01.983',
899,"5/24/22, 11:20:58 AM",1 ft,0:00:01,0.6 mph,30 ft,304° true,N18° 21.534' W65° 01.983',
900,"5/24/22, 11:20:59 AM",1 ft,0:00:01,0.6 mph,32 ft,332° true,N18° 21.534' W65° 01.983',
901,"5/24/22, 11:21:00 AM",1 ft,0:00:01,0.6 mph,32 ft,54° true,N18° 21.534' W65° 01.983',
902,"5/24/22, 11:21:01 AM",1 ft,0:00:01,0.8 mph,32 ft,114° true,N18° 21.534' W65° 01.983',
903,"5/24/22, 11:21:02 AM",1 ft,0:00:01,0.6 mph,34 ft,312° true,N18° 21.534' W65° 01.983',
904,"5/24/22, 11:21:03 AM",1 ft,0:00:01,0.8 mph,32 ft,295° true,N18° 21.534' W65° 01.983',
905,"5/24/22, 11:21:04 AM",1 ft,0:00:01,0.4 mph,34 ft,267° true,N18° 21.534' W65° 01.983',
906,"5/24/22, 11:21:05 AM",0 ft,0:00:01,0.2 mph,34 ft,296° true,N18° 21.534' W65° 01.983',
907,"5/24/22, 11:21:06 AM",0 ft,0:00:01,0.3 mph,34 ft,270° true,N18° 21.534' W65° 01.983',
908,"5/24/22, 11:21:07 AM",0 ft,0:00:01,0.0 mph,34 ft,90° true,N18° 21.534' W65° 01.983',
909,"5/24/22, 11:21:08 AM",0 ft,0:00:01,0.2 mph,34 ft,90° true,N18° 21.534' W65° 01.983',
910,"5/24/22, 11:21:09 AM",1 ft,0:00:01,0.6 mph,35 ft,118° true,N18° 21.534' W65° 01.983',
911,"5/24/22, 11:21:10 AM",0 ft,0:00:01,0.2 mph,35 ft,90° true,N18° 21.534' W65° 01.983',
912,"5/24/22, 11:21:11 AM",0 ft,0:00:01,0.2 mph,35 ft,0° true,N18° 21.534' W65° 01.983',
913,"5/24/22, 11:21:12 AM",0 ft,0:00:01,0.1 mph,37 ft,298° true,N18° 21.534' W65° 01.983',
914,"5/24/22, 11:21:13 AM",1 ft,0:00:01,0.5 mph,35 ft,15° true,N18° 21.534' W65° 01.983',
915,"5/24/22, 11:21:14 AM",1 ft,0:00:01,0.9 mph,35 ft,273° true,N18° 21.534' W65° 01.983',
916,"5/24/22, 11:21:15 AM",1 ft,0:00:01,0.6 mph,35 ft,276° true,N18° 21.535' W65° 01.983',
917,"5/24/22, 11:21:16 AM",1 ft,0:00:01,0.4 mph,35 ft,198° true,N18° 21.535' W65° 01.983',
918,"5/24/22, 11:21:17 AM",1 ft,0:00:01,0.4 mph,35 ft,146° true,N18° 21.534' W65° 01.983',
919,"5/24/22, 11:21:18 AM",1 ft,0:00:01,0.7 mph,37 ft,112° true,N18° 21.534' W65° 01.983',
920,"5/24/22, 11:21:19 AM",1 ft,0:00:01,0.5 mph,37 ft,88° true,N18° 21.534' W65° 01.983',
921,"5/24/22, 11:21:20 AM",1 ft,0:00:01,0.7 mph,37 ft,144° true,N18° 21.534' W65° 01.983',
922,"5/24/22, 11:21:21 AM",0 ft,0:00:01,0.1 mph,37 ft,251° true,N18° 21.534' W65° 01.983',
923,"5/24/22, 11:21:22 AM",1 ft,0:00:01,0.7 mph,37 ft,311° true,N18° 21.534' W65° 01.983',
924,"5/24/22, 11:21:23 AM",1 ft,0:00:01,0.5 mph,37 ft,308° true,N18° 21.534' W65° 01.983',
925,"5/24/22, 11:21:24 AM",1 ft,0:00:01,0.8 mph,37 ft,314° true,N18° 21.534' W65° 01.983',
926,"5/24/22, 11:21:25 AM",0 ft,0:00:01,0.3 mph,37 ft,279° true,N18° 21.534' W65° 01.983',
927,"5/24/22, 11:21:26 AM",0 ft,0:00:01,0.3 mph,37 ft,209° true,N18° 21.534' W65° 01.983',
928,"5/24/22, 11:21:27 AM",0 ft,0:00:01,0.3 mph,37 ft,229° true,N18° 21.534' W65° 01.983',
929,"5/24/22, 11:21:28 AM",1 ft,0:00:01,0.6 mph,37 ft,219° true,N18° 21.534' W65° 01.983',
930,"5/24/22, 11:21:29 AM",1 ft,0:00:01,0.6 mph,37 ft,280° true,N18° 21.534' W65° 01.984',
931,"5/24/22, 11:21:30 AM",1 ft,0:00:01,0.4 mph,37 ft,257° true,N18° 21.534' W65° 01.984',
932,"5/24/22, 11:21:31 AM",0 ft,0:00:01,0.2 mph,37 ft,293° true,N18° 21.534' W65° 01.984',
933,"5/24/22, 11:21:32 AM",1 ft,0:00:01,0.5 mph,37 ft,9° true,N18° 21.534' W65° 01.984',
934,"5/24/22, 11:21:33 AM",1 ft,0:00:01,0.5 mph,37 ft,5° true,N18° 21.534' W65° 01.984',
935,"5/24/22, 11:21:34 AM",0 ft,0:00:01,0.2 mph,37 ft,233° true,N18° 21.535' W65° 01.984',
936,"5/24/22, 11:21:35 AM",0 ft,0:00:01,0.2 mph,35 ft,295° true,N18° 21.534' W65° 01.984',
937,"5/24/22, 11:21:36 AM",1 ft,0:00:01,0.4 mph,35 ft,290° true,N18° 21.534' W65° 01.984',
938,"5/24/22, 11:21:37 AM",1 ft,0:00:01,0.4 mph,35 ft,174° true,N18° 21.535' W65° 01.984',
939,"5/24/22, 11:21:38 AM",1 ft,0:00:01,0.4 mph,35 ft,171° true,N18° 21.534' W65° 01.984',
940,"5/24/22, 11:21:39 AM",1 ft,0:00:01,0.5 mph,35 ft,117° true,N18° 21.534' W65° 01.984',
941,"5/24/22, 11:21:40 AM",1 ft,0:00:01,0.6 mph,35 ft,290° true,N18° 21.534' W65° 01.984',
942,"5/24/22, 11:21:41 AM",1 ft,0:00:01,0.6 mph,35 ft,304° true,N18° 21.534' W65° 01.984',
943,"5/24/22, 11:21:42 AM",1 ft,0:00:01,0.4 mph,34 ft,127° true,N18° 21.534' W65° 01.984',
944,"5/24/22, 11:21:43 AM",1 ft,0:00:01,0.6 mph,34 ft,156° true,N18° 21.534' W65° 01.984',
945,"5/24/22, 11:21:44 AM",2 ft,0:00:01,1.3 mph,34 ft,66° true,N18° 21.534' W65° 01.984',
946,"5/24/22, 11:21:45 AM",1 ft,0:00:01,0.6 mph,34 ft,54° true,N18° 21.534' W65° 01.984',
947,"5/24/22, 11:21:46 AM",0 ft,0:00:01,0.3 mph,32 ft,22° true,N18° 21.534' W65° 01.984',
948,"5/24/22, 11:21:47 AM",0 ft,0:00:01,0.3 mph,32 ft,261° true,N18° 21.534' W65° 01.984',
949,"5/24/22, 11:21:48 AM",1 ft,0:00:01,0.9 mph,32 ft,221° true,N18° 21.534' W65° 01.984',
950,"5/24/22, 11:21:49 AM",1 ft,0:00:01,0.6 mph,32 ft,175° true,N18° 21.534' W65° 01.984',
951,"5/24/22, 11:21:50 AM",0 ft,0:00:01,0.3 mph,32 ft,176° true,N18° 21.534' W65° 01.984',
952,"5/24/22, 11:21:51 AM",1 ft,0:00:01,0.7 mph,32 ft,124° true,N18° 21.534' W65° 01.984',
953,"5/24/22, 11:21:52 AM",1 ft,0:00:01,0.4 mph,32 ft,25° true,N18° 21.534' W65° 01.984',
954,"5/24/22, 11:21:53 AM",0 ft,0:00:01,0.3 mph,32 ft,352° true,N18° 21.534' W65° 01.984',
955,"5/24/22, 11:21:54 AM",0 ft,0:00:01,0.0 mph,30 ft,62° true,N18° 21.534' W65° 01.984',
956,"5/24/22, 11:21:55 AM",1 ft,0:00:01,0.5 mph,30 ft,345° true,N18° 21.534' W65° 01.984',
957,"5/24/22, 11:21:56 AM",0 ft,0:00:01,0.3 mph,29 ft,304° true,N18° 21.534' W65° 01.984',
958,"5/24/22, 11:21:57 AM",1 ft,0:00:01,0.6 mph,29 ft,304° true,N18° 21.534' W65° 01.984',
959,"5/24/22, 11:21:58 AM",2 ft,0:00:01,1.0 mph,27 ft,117° true,N18° 21.534' W65° 01.984',
960,"5/24/22, 11:21:59 AM",1 ft,0:00:01,0.9 mph,27 ft,118° true,N18° 21.534' W65° 01.984',
961,"5/24/22, 11:22:00 AM",2 ft,0:00:01,1.1 mph,26 ft,143° true,N18° 21.534' W65° 01.983',
962,"5/24/22, 11:22:01 AM",0 ft,0:00:01,0.2 mph,24 ft,36° true,N18° 21.534' W65° 01.983',
963,"5/24/22, 11:22:02 AM",1 ft,0:00:02,0.3 mph,23 ft,90° true,N18° 21.534' W65° 01.983',
964,"5/24/22, 11:22:04 AM",0 ft,0:00:01,0.2 mph,23 ft,338° true,N18° 21.534' W65° 01.983',
965,"5/24/22, 11:22:05 AM",1 ft,0:00:01,0.4 mph,21 ft,330° true,N18° 21.534' W65° 01.983',
966,"5/24/22, 11:22:06 AM",0 ft,0:00:01,0.3 mph,21 ft,287° true,N18° 21.534' W65° 01.983',
967,"5/24/22, 11:22:07 AM",1 ft,0:00:01,0.6 mph,19 ft,298° true,N18° 21.534' W65° 01.983',
968,"5/24/22, 11:22:08 AM",1 ft,0:00:01,0.6 mph,19 ft,278° true,N18° 21.534' W65° 01.983',
969,"5/24/22, 11:22:09 AM",0 ft,0:00:01,0.2 mph,18 ft,60° true,N18° 21.534' W65° 01.983',
970,"5/24/22, 11:22:10 AM",0 ft,0:00:01,0.2 mph,19 ft,31° true,N18° 21.534' W65° 01.983',
971,"5/24/22, 11:22:11 AM",1 ft,0:00:01,0.4 mph,19 ft,116° true,N18° 21.534' W65° 01.983',
972,"5/24/22, 11:22:12 AM",1 ft,0:00:01,0.8 mph,19 ft,138° true,N18° 21.534' W65° 01.983',
973,"5/24/22, 11:22:13 AM",1 ft,0:00:01,0.8 mph,19 ft,119° true,N18° 21.534' W65° 01.983',
974,"5/24/22, 11:22:14 AM",1 ft,0:00:01,0.9 mph,19 ft,304° true,N18° 21.534' W65° 01.983',
975,"5/24/22, 11:22:15 AM",1 ft,0:00:01,0.6 mph,21 ft,289° true,N18° 21.534' W65° 01.983',
976,"5/24/22, 11:22:16 AM",0 ft,0:00:01,0.3 mph,19 ft,116° true,N18° 21.534' W65° 01.983',
977,"5/24/22, 11:22:17 AM",1 ft,0:00:01,0.5 mph,21 ft,254° true,N18° 21.534' W65° 01.983',
978,"5/24/22, 11:22:18 AM",1 ft,0:00:01,0.8 mph,23 ft,290° true,N18° 21.534' W65° 01.983',
979,"5/24/22, 11:22:19 AM",1 ft,0:00:01,0.5 mph,24 ft,303° true,N18° 21.534' W65° 01.984',
980,"5/24/22, 11:22:20 AM",1 ft,0:00:01,0.7 mph,24 ft,156° true,N18° 21.534' W65° 01.984',
981,"5/24/22, 11:22:21 AM",1 ft,0:00:01,0.8 mph,26 ft,130° true,N18° 21.534' W65° 01.984',
982,"5/24/22, 11:22:22 AM",1 ft,0:00:01,0.7 mph,26 ft,106° true,N18° 21.534' W65° 01.983',
983,"5/24/22, 11:22:23 AM",2 ft,0:00:01,1.0 mph,27 ft,95° true,N18° 21.534' W65° 01.983',
984,"5/24/22, 11:22:24 AM",1 ft,0:00:01,0.4 mph,29 ft,301° true,N18° 21.534' W65° 01.983',
985,"5/24/22, 11:22:25 AM",0 ft,0:00:01,0.2 mph,29 ft,44° true,N18° 21.534' W65° 01.983',
986,"5/24/22, 11:22:26 AM",0 ft,0:00:01,0.2 mph,30 ft,294° true,N18° 21.534' W65° 01.983',
987,"5/24/22, 11:22:27 AM",1 ft,0:00:01,0.4 mph,30 ft,347° true,N18° 21.534' W65° 01.983',
988,"5/24/22, 11:22:28 AM",1 ft,0:00:01,0.6 mph,30 ft,328° true,N18° 21.534' W65° 01.983',
989,"5/24/22, 11:22:29 AM",1 ft,0:00:01,0.8 mph,30 ft,327° true,N18° 21.534' W65° 01.983',
990,"5/24/22, 11:22:30 AM",1 ft,0:00:01,0.8 mph,30 ft,287° true,N18° 21.534' W65° 01.983',
991,"5/24/22, 11:22:31 AM",1 ft,0:00:01,0.9 mph,30 ft,44° true,N18° 21.534' W65° 01.983',
992,"5/24/22, 11:22:32 AM",0 ft,0:00:01,0.3 mph,30 ft,300° true,N18° 21.535' W65° 01.983',
993,"5/24/22, 11:22:33 AM",0 ft,0:00:01,0.3 mph,30 ft,122° true,N18° 21.535' W65° 01.983',
994,"5/24/22, 11:22:34 AM",1 ft,0:00:01,0.8 mph,30 ft,151° true,N18° 21.535' W65° 01.983',
995,"5/24/22, 11:22:35 AM",2 ft,0:00:01,1.2 mph,32 ft,146° true,N18° 21.534' W65° 01.983',
996,"5/24/22, 11:22:36 AM",1 ft,0:00:01,1.0 mph,32 ft,276° true,N18° 21.534' W65° 01.983',
997,"5/24/22, 11:22:37 AM",1 ft,0:00:01,0.8 mph,32 ft,299° true,N18° 21.534' W65° 01.983',
998,"5/24/22, 11:22:38 AM",1 ft,0:00:01,0.4 mph,32 ft,351° true,N18° 21.534' W65° 01.984',
999,"5/24/22, 11:22:39 AM",1 ft,0:00:01,0.5 mph,32 ft,256° true,N18° 21.534' W65° 01.984',
1000,"5/24/22, 11:22:40 AM",1 ft,0:00:01,0.5 mph,32 ft,299° true,N18° 21.534' W65° 01.984',
1001,"5/24/22, 11:22:41 AM",1 ft,0:00:01,0.4 mph,32 ft,316° true,N18° 21.534' W65° 01.984',
1002,"5/24/22, 11:22:42 AM",0 ft,0:00:01,0.1 mph,32 ft,30° true,N18° 21.535' W65° 01.984',
1003,"5/24/22, 11:22:43 AM",1 ft,0:00:01,0.6 mph,32 ft,135° true,N18° 21.535' W65° 01.984',
1004,"5/24/22, 11:22:44 AM",1 ft,0:00:01,0.4 mph,32 ft,60° true,N18° 21.534' W65° 01.984',
1005,"5/24/22, 11:22:45 AM",1 ft,0:00:01,0.6 mph,32 ft,114° true,N18° 21.535' W65° 01.984',
1006,"5/24/22, 11:22:46 AM",1 ft,0:00:01,0.6 mph,32 ft,101° true,N18° 21.534' W65° 01.983',
1007,"5/24/22, 11:22:47 AM",1 ft,0:00:01,0.3 mph,32 ft,284° true,N18° 21.534' W65° 01.983',
1008,"5/24/22, 11:22:48 AM",1 ft,0:00:01,0.4 mph,32 ft,333° true,N18° 21.534' W65° 01.983',
1009,"5/24/22, 11:22:49 AM",0 ft,0:00:01,0.1 mph,32 ft,180° true,N18° 21.535' W65° 01.983',
1010,"5/24/22, 11:22:50 AM",0 ft,0:00:01,0.2 mph,32 ft,180° true,N18° 21.534' W65° 01.983',
1011,"5/24/22, 11:22:51 AM",0 ft,0:00:01,0.3 mph,32 ft,147° true,N18° 21.534' W65° 01.983',
1012,"5/24/22, 11:22:52 AM",0 ft,0:00:01,0.1 mph,30 ft,352° true,N18° 21.534' W65° 01.983',
1013,"5/24/22, 11:22:53 AM",1 ft,0:00:01,0.4 mph,29 ft,279° true,N18° 21.534' W65° 01.983',
1014,"5/24/22, 11:22:54 AM",1 ft,0:00:01,0.6 mph,29 ft,306° true,N18° 21.534' W65° 01.984',
1015,"5/24/22, 11:22:55 AM",1 ft,0:00:01,0.6 mph,27 ft,292° true,N18° 21.535' W65° 01.984',
1016,"5/24/22, 11:22:56 AM",1 ft,0:00:01,0.8 mph,27 ft,307° true,N18° 21.535' W65° 01.984',
1017,"5/24/22, 11:22:57 AM",0 ft,0:00:01,0.1 mph,26 ft,342° true,N18° 21.535' W65° 01.984',
1018,"5/24/22, 11:22:58 AM",2 ft,0:00:01,1.0 mph,26 ft,122° true,N18° 21.535' W65° 01.984',
1019,"5/24/22, 11:22:59 AM",1 ft,0:00:01,0.7 mph,26 ft,133° true,N18° 21.535' W65° 01.984',
1020,"5/24/22, 11:23:00 AM",1 ft,0:00:01,0.8 mph,24 ft,240° true,N18° 21.534' W65° 01.984',
1021,"5/24/22, 11:23:01 AM",1 ft,0:00:01,0.4 mph,24 ft,251° true,N18° 21.534' W65° 01.984',
1022,"5/24/22, 11:23:02 AM",1 ft,0:00:01,0.4 mph,23 ft,279° true,N18° 21.534' W65° 01.984',
1023,"5/24/22, 11:23:03 AM",1 ft,0:00:01,0.4 mph,23 ft,257° true,N18° 21.534' W65° 01.984',
1024,"5/24/22, 11:23:04 AM",1 ft,0:00:01,0.3 mph,21 ft,228° true,N18° 21.534' W65° 01.984',
1025,"5/24/22, 11:23:05 AM",0 ft,0:00:01,0.2 mph,21 ft,277° true,N18° 21.534' W65° 01.984',
1026,"5/24/22, 11:23:06 AM",0 ft,0:00:01,0.2 mph,21 ft,316° true,N18° 21.534' W65° 01.984',
1027,"5/24/22, 11:23:07 AM",1 ft,0:00:01,0.5 mph,21 ft,330° true,N18° 21.534' W65° 01.984',
1028,"5/24/22, 11:23:08 AM",0 ft,0:00:01,0.3 mph,21 ft,348° true,N18° 21.534' W65° 01.984',
1029,"5/24/22, 11:23:09 AM",1 ft,0:00:01,0.8 mph,23 ft,131° true,N18° 21.534' W65° 01.984',
1030,"5/24/22, 11:23:10 AM",1 ft,0:00:01,0.8 mph,23 ft,326° true,N18° 21.534' W65° 01.984',
1031,"5/24/22, 11:23:11 AM",1 ft,0:00:01,0.5 mph,23 ft,105° true,N18° 21.535' W65° 01.984',
1032,"5/24/22, 11:23:12 AM",1 ft,0:00:01,0.6 mph,27 ft,162° true,N18° 21.534' W65° 01.984',
1033,"5/24/22, 11:23:13 AM",1 ft,0:00:01,0.5 mph,26 ft,121° true,N18° 21.534' W65° 01.984',
1034,"5/24/22, 11:23:14 AM",1 ft,0:00:01,0.9 mph,26 ft,122° true,N18° 21.534' W65° 01.984',
1035,"5/24/22, 11:23:15 AM",1 ft,0:00:01,0.4 mph,27 ft,139° true,N18° 21.534' W65° 01.984',
1036,"5/24/22, 11:23:16 AM",1 ft,0:00:01,0.4 mph,27 ft,87° true,N18° 21.534' W65° 01.984',
1037,"5/24/22, 11:23:17 AM",0 ft,0:00:01,0.2 mph,27 ft,350° true,N18° 21.534' W65° 01.984',
1038,"5/24/22, 11:23:18 AM",1 ft,0:00:01,0.4 mph,29 ft,346° true,N18° 21.534' W65° 01.984',
1039,"5/24/22, 11:23:19 AM",1 ft,0:00:01,0.7 mph,29 ft,309° true,N18° 21.534' W65° 01.984',
1040,"5/24/22, 11:23:20 AM",1 ft,0:00:01,0.7 mph,30 ft,299° true,N18° 21.534' W65° 01.984',
1041,"5/24/22, 11:23:21 AM",1 ft,0:00:01,0.7 mph,30 ft,41° true,N18° 21.534' W65° 01.984',
1042,"5/24/22, 11:23:22 AM",2 ft,0:00:01,1.1 mph,30 ft,100° true,N18° 21.535' W65° 01.984',
1043,"5/24/22, 11:23:23 AM",2 ft,0:00:01,1.4 mph,32 ft,105° true,N18° 21.535' W65° 01.984',
1044,"5/24/22, 11:23:24 AM",0 ft,0:00:01,0.3 mph,32 ft,86° true,N18° 21.534' W65° 01.983',
1045,"5/24/22, 11:23:25 AM",1 ft,0:00:01,0.5 mph,34 ft,192° true,N18° 21.534' W65° 01.983',
1046,"5/24/22, 11:23:26 AM",1 ft,0:00:01,0.6 mph,34 ft,262° true,N18° 21.534' W65° 01.983',
1047,"5/24/22, 11:23:27 AM",1 ft,0:00:01,0.7 mph,34 ft,290° true,N18° 21.534' W65° 01.983',
1048,"5/24/22, 11:23:28 AM",1 ft,0:00:01,0.4 mph,34 ft,316° true,N18° 21.534' W65° 01.983',
1049,"5/24/22, 11:23:29 AM",1 ft,0:00:01,0.5 mph,34 ft,331° true,N18° 21.534' W65° 01.984',
1050,"5/24/22, 11:23:30 AM",0 ft,0:00:01,0.2 mph,34 ft,316° true,N18° 21.535' W65° 01.984',
1051,"5/24/22, 11:23:31 AM",1 ft,0:00:01,0.5 mph,34 ft,358° true,N18° 21.535' W65° 01.984',
1052,"5/24/22, 11:23:32 AM",1 ft,0:00:01,0.5 mph,34 ft,351° true,N18° 21.535' W65° 01.984',
1053,"5/24/22, 11:23:33 AM",0 ft,0:00:01,0.2 mph,35 ft,66° true,N18° 21.535' W65° 01.984',
1054,"5/24/22, 11:23:34 AM",1 ft,0:00:01,0.4 mph,35 ft,287° true,N18° 21.535' W65° 01.984',
1055,"5/24/22, 11:23:35 AM",0 ft,0:00:01,0.1 mph,35 ft,232° true,N18° 21.535' W65° 01.984',
1056,"5/24/22, 11:23:36 AM",1 ft,0:00:01,0.5 mph,35 ft,273° true,N18° 21.535' W65° 01.984',
1057,"5/24/22, 11:23:37 AM",1 ft,0:00:01,0.6 mph,35 ft,268° true,N18° 21.535' W65° 01.984',
1058,"5/24/22, 11:23:38 AM",1 ft,0:00:01,0.8 mph,35 ft,144° true,N18° 21.535' W65° 01.984',
1059,"5/24/22, 11:23:39 AM",1 ft,0:00:01,0.5 mph,35 ft,170° true,N18° 21.535' W65° 01.984',
1060,"5/24/22, 11:23:40 AM",1 ft,0:00:01,0.6 mph,35 ft,152° true,N18° 21.535' W65° 01.984',
1061,"5/24/22, 11:23:41 AM",2 ft,0:00:01,1.0 mph,37 ft,219° true,N18° 21.534' W65° 01.984',
1062,"5/24/22, 11:23:42 AM",1 ft,0:00:01,0.5 mph,37 ft,280° true,N18° 21.534' W65° 01.984',
1063,"5/24/22, 11:23:43 AM",1 ft,0:00:01,0.7 mph,37 ft,302° true,N18° 21.534' W65° 01.984',
1064,"5/24/22, 11:23:44 AM",0 ft,0:00:01,0.2 mph,35 ft,306° true,N18° 21.534' W65° 01.984',
1065,"5/24/22, 11:23:45 AM",0 ft,0:00:01,0.2 mph,37 ft,309° true,N18° 21.534' W65° 01.984',
1066,"5/24/22, 11:23:46 AM",0 ft,0:00:01,0.3 mph,37 ft,236° true,N18° 21.534' W65° 01.984',
1067,"5/24/22, 11:23:47 AM",0 ft,0:00:01,0.1 mph,37 ft,235° true,N18° 21.534' W65° 01.984',
1068,"5/24/22, 11:23:48 AM",0 ft,0:00:01,0.3 mph,37 ft,345° true,N18° 21.534' W65° 01.984',
1069,"5/24/22, 11:23:49 AM",0 ft,0:00:01,0.2 mph,37 ft,235° true,N18° 21.534' W65° 01.984',
1070,"5/24/22, 11:23:50 AM",1 ft,0:00:01,0.5 mph,35 ft,105° true,N18° 21.534' W65° 01.984',
1071,"5/24/22, 11:23:51 AM",0 ft,0:00:01,0.2 mph,37 ft,69° true,N18° 21.534' W65° 01.984',
1072,"5/24/22, 11:23:52 AM",0 ft,0:00:01,0.2 mph,37 ft,10° true,N18° 21.534' W65° 01.984',
1073,"5/24/22, 11:23:53 AM",0 ft,0:00:01,0.2 mph,37 ft,0° true,N18° 21.534' W65° 01.984',
1074,"5/24/22, 11:23:54 AM",1 ft,0:00:01,0.7 mph,37 ft,290° true,N18° 21.535' W65° 01.984',
1075,"5/24/22, 11:23:55 AM",1 ft,0:00:01,0.3 mph,37 ft,307° true,N18° 21.535' W65° 01.984',
1076,"5/24/22, 11:23:56 AM",0 ft,0:00:01,0.1 mph,37 ft,44° true,N18° 21.535' W65° 01.985',
1077,"5/24/22, 11:23:57 AM",1 ft,0:00:01,0.7 mph,37 ft,118° true,N18° 21.535' W65° 01.984',
1078,"5/24/22, 11:23:58 AM",1 ft,0:00:01,0.5 mph,37 ft,146° true,N18° 21.535' W65° 01.984',
1079,"5/24/22, 11:23:59 AM",1 ft,0:00:01,0.6 mph,37 ft,81° true,N18° 21.534' W65° 01.984',
1080,"5/24/22, 11:24:00 AM",1 ft,0:00:01,0.5 mph,37 ft,88° true,N18° 21.534' W65° 01.984',
1081,"5/24/22, 11:24:01 AM",1 ft,0:00:01,0.4 mph,37 ft,108° true,N18° 21.534' W65° 01.984',
1082,"5/24/22, 11:24:02 AM",1 ft,0:00:01,0.6 mph,37 ft,88° true,N18° 21.534' W65° 01.984',
1083,"5/24/22, 11:24:03 AM",1 ft,0:00:01,0.4 mph,35 ft,100° true,N18° 21.534' W65° 01.984',
1084,"5/24/22, 11:24:04 AM",0 ft,0:00:01,0.2 mph,37 ft,252° true,N18° 21.534' W65° 01.984',
1085,"5/24/22, 11:24:05 AM",1 ft,0:00:01,0.4 mph,35 ft,261° true,N18° 21.534' W65° 01.984',
1086,"5/24/22, 11:24:06 AM",1 ft,0:00:01,0.5 mph,35 ft,273° true,N18° 21.534' W65° 01.984',
1087,"5/24/22, 11:24:07 AM",1 ft,0:00:01,0.7 mph,35 ft,7° true,N18° 21.534' W65° 01.984',
1088,"5/24/22, 11:24:08 AM",0 ft,0:00:01,0.1 mph,35 ft,32° true,N18° 21.535' W65° 01.984',
1089,"5/24/22, 11:24:09 AM",0 ft,0:00:01,0.3 mph,35 ft,99° true,N18° 21.535' W65° 01.984',
1090,"5/24/22, 11:24:10 AM",0 ft,0:00:01,0.1 mph,35 ft,270° true,N18° 21.535' W65° 01.984',
1091,"5/24/22, 11:24:11 AM",0 ft,0:00:01,0.3 mph,35 ft,130° true,N18° 21.535' W65° 01.984',
1092,"5/24/22, 11:24:12 AM",1 ft,0:00:01,0.4 mph,35 ft,224° true,N18° 21.535' W65° 01.984',
1093,"5/24/22, 11:24:13 AM",0 ft,0:00:01,0.3 mph,35 ft,262° true,N18° 21.535' W65° 01.984',
1094,"5/24/22, 11:24:14 AM",1 ft,0:00:01,0.6 mph,35 ft,156° true,N18° 21.534' W65° 01.984',
