"","Date","VialID","Tag..","Bag..","hours","minutes","Species","Collector","Location","GPS.time.point..UTC.","Latitude","Longitude","Preservation","Notes","DNA.extract.date","DNA.extract.gel","DNA.extract.person","Quality","Date_f","hours_u","time.ns","lat","lon"
"314","7/16/2021","STJ_076","G2023","55",1,"31","OFAV","Kelly","TEK","5:31","18.34747449","-64.78085697","DMSO","Sp?","9/13/21","9.15.21.C-STJ048-076.DSTJ077-089","HANNAH","good",2021-07-16,5,"2021-07-16T5:31",NA,NA
"315","7/16/2021","STJ_077","MOTE093","35",11,"35","OANN","Kelly","TEK","15:35","18.35019493","-64.78126382","DMSO","","9/13/21","9.15.21.C-STJ048-076.DSTJ077-089","HANNAH","may need redo",2021-07-16,15,"2021-07-16T15:35",18.309610504657,-64.7219208721071
"316","7/16/2021","STJ_078","MOTE087","51",12,"07","OANN","Kelly","TEK","16:07","18.34952982","-64.7816416","DMSO","","9/13/21","9.15.21.C-STJ048-076.DSTJ077-089","HANNAH","may need redo",2021-07-16,16,"2021-07-16T16:07",18.3096840977669,-64.7220454271883
"317","7/16/2021","STJ_079","G2384","76",11,"36","OANN","Kelly","TEK","15:36","18.35022208","-64.78124807","DMSO","","9/13/21","9.15.21.C-STJ048-076.DSTJ077-089","HANNAH","may need redo",2021-07-16,15,"2021-07-16T15:36",18.3095448743552,-64.7219463530928
"318","7/16/2021","STJ_080","MOTE085","33",12,"02","OANN","Kelly","TEK","16:02","18.34959277","-64.78167152","DMSO","","9/13/21","9.15.21.C-STJ048-076.DSTJ077-089","HANNAH","may need redo",2021-07-16,16,"2021-07-16T16:02",18.3097243309021,-64.7220860794187
"319","7/16/2021","STJ_081","MOTE091","53",11,"30","OANN","Kelly","TEK","15:30","18.3501681","-64.78130791","DMSO","","9/13/21","9.15.21.C-STJ048-076.DSTJ077-089","HANNAH","may need redo",2021-07-16,15,"2021-07-16T15:30",18.3096303697675,-64.7218467760831
"320","7/16/2021","STJ_082","MOTE092","65",11,"35","OANN","Kelly","TEK","15:35","18.35019493","-64.78126382","DMSO","","9/13/21","9.15.21.C-STJ048-076.DSTJ077-089","HANNAH","may need redo",2021-07-16,15,"2021-07-16T15:35",18.309610504657,-64.7219208721071
"321","7/16/2021","STJ_083","MOTE090","73",11,"53","OANN","Kelly","TEK","15:53","18.34957886","-64.78167395","DMSO","","9/13/21","9.15.21.C-STJ048-076.DSTJ077-089","HANNAH","may need redo",2021-07-16,15,"2021-07-16T15:53",18.3096678368747,-64.7221224568784
"322","7/16/2021","STJ_084","?","58",NA,NA,NA,"Kelly","TEK","NA:NA","","","DMSO","","9/13/21","9.15.21.C-STJ048-076.DSTJ077-089","HANNAH","may need redo",2021-07-16,NA,"2021-07-16TNA:NA",NA,NA
"323","7/16/2021","STJ_085","MOTE086","36",11,"58","OANN","Kelly","TEK","15:58","18.34954038","-64.78162366","DMSO","","9/13/21","9.15.21.C-STJ048-076.DSTJ077-089","HANNAH","may need redo",2021-07-16,15,"2021-07-16T15:58",18.309684433043,-64.7221675515175
"324","7/16/2021","STJ_086","G2385","20",12,"11","OANN","Kelly","TEK","16:11","18.34951784","-64.78164076","DMSO","","9/13/21","9.15.21.C-STJ048-076.DSTJ077-089","HANNAH","may need redo",2021-07-16,16,"2021-07-16T16:11",18.3097190503031,-64.7220797929913
"325","7/16/2021","STJ_087","G2015","66",12,"24","OANN","Kelly","TEK","16:24","18.34950727","-64.78166264","DMSO","","9/13/21","9.15.21.C-STJ048-076.DSTJ077-089","HANNAH","may need redo",2021-07-16,16,"2021-07-16T16:24",18.3097027055919,-64.7222320921719
"326","7/16/2021","STJ_088","MOTE180","63",11,"40","OANN","Kelly","TEK","15:40","18.3501645","-64.78124002","DMSO","","9/13/21","9.15.21.C-STJ048-076.DSTJ077-089","HANNAH","may need redo",2021-07-16,15,"2021-07-16T15:40",18.309515370056,-64.7220595087856
"327","7/16/2021","STJ_089","MOTE082","62",11,"47","OANN","Kelly","TEK","15:47","18.34982864","-64.78144722","DMSO","","9/13/21","9.15.21.C-STJ048-076.DSTJ077-089","HANNAH","may need redo",2021-07-16,15,"2021-07-16T15:47",18.3096614666283,-64.7220964729786
"328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:36",18.3330248482525,-64.7934457473457
"329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:37",18.3330427017063,-64.7934520337731
"330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:38",18.3330712001771,-64.7934556379914
"331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:39",18.3330474793911,-64.7934806160629
"332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:40",18.3330667577684,-64.793496793136
"333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:41",18.3330298773944,-64.7934535425156
"334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:42",18.3330654166639,-64.7934561409056
"335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:43",18.3330043125898,-64.7934654448181
"336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:44",18.3329696115106,-64.7934504412115
"337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:45",18.3329786639661,-64.7934447415173
"338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:46",18.332994421944,-64.7934620920569
"339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:47",18.3328023087233,-64.7935171611607
"340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:48",18.3326447289437,-64.7937692049891
"341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:49",18.3325896598399,-64.7937169857323
"342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:50",18.3325829543173,-64.7937158960849
"343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:51",18.3325737342238,-64.7937158122659
"344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:52",18.3325619157404,-64.7937058378011
"345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:53",18.332576835528,-64.7937009762973
"346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:54",18.3326065074652,-64.793731989339
"347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:55",18.332608602941,-64.7937217634171
"348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:56",18.3326229359955,-64.7937248647213
"349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:57",18.3326091896743,-64.7937179077417
"350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:58",18.3325941860676,-64.7937247809023
"351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T13:59",18.332571387291,-64.7937080170959
"352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:00",18.3325825352222,-64.7937075980008
"353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:01",18.3325930964202,-64.793716231361
"354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:02",18.332616314292,-64.7937102802098
"355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:03",18.3326175715774,-64.7937126271427
"356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:04",18.3326500933617,-64.7937312349677
"357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:05",18.3326543681324,-64.7937298100442
"358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:06",18.3326574694365,-64.7937138006091
"359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:07",18.3326283842325,-64.793716147542
"360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:08",18.3326234389097,-64.7936630062759
"361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:09",18.3326227683574,-64.7936915885657
"362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:10",18.3326405379921,-64.7937351744622
"363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:11",18.332645483315,-64.7937169857323
"364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:12",18.3326500095427,-64.7937216795981
"365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:13",18.3326452318579,-64.7937386110425
"366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:14",18.3326425496489,-64.7937485855073
"367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:15",18.3326230198145,-64.7937692049891
"368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:16",18.3326661866158,-64.7937809396535
"369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:17",18.3326351735741,-64.7937534470111
"370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:18",18.3326133806258,-64.7937904112041
"371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:19",18.3323765080422,-64.7939588874578
"372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:20",18.3331917319447,-64.7950396500528
"373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:21",18.3334646467119,-64.7967881988734
"374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:22",18.3335445262492,-64.798388807103
"375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:23",18.3319129049778,-64.8004788346589
"376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:24",18.328282032162,-64.8010264243931
"377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:25",18.3247127663344,-64.79950401932
"378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:26",18.3205046318471,-64.797096233815
"379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:27",18.3159414399415,-64.79482348077
"380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:28",18.3128568995744,-64.7909797914326
"381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:29",18.3110707160085,-64.7867470979691
"382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:30",18.3094354905188,-64.7832628246397
"383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:31",18.309100465849,-64.7798390686512
"384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:32",18.3090840373188,-64.7761891689152
"385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:33",18.308923356235,-64.7724461462349
"386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:34",18.3088982943445,-64.7689349669963
"387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:35",18.3090831991285,-64.7650711610913
"388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:36",18.3092117775232,-64.7622301988304
"389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:37",18.3095411024988,-64.758539730683
"390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:38",18.3101124130189,-64.7551481612027
"391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:39",18.3107742480934,-64.7516772150993
"392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:40",18.3113323990256,-64.747881134972
"393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:41",18.3118368219584,-64.7441278025508
"394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:42",18.311550328508,-64.7403499111533
"395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:43",18.3114443812519,-64.7367624565959
"396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:44",18.3114068303257,-64.732809131965
"397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:45",18.3112771622837,-64.7286802064627
"398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:46",18.3103083819151,-64.7235583607107
"399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:47",18.3100617025048,-64.7222219500691
"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:48",18.3098898734897,-64.7217378951609
"401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:49",18.309980481863,-64.7216544114053
"402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:50",18.3102091401815,-64.7218803036958
"403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:51",18.3102577552199,-64.7220611851662
"404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:52",18.3101267460734,-64.722367208451
"405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:53",18.3102142531425,-64.7225034143776
"406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:54",18.3102995809168,-64.7226319089532
"407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:55",18.3103733416647,-64.7227169852704
"408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:56",18.3104766905308,-64.7228842042387
"409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:57",18.3105373755097,-64.723025271669
"410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:58",18.3106494415551,-64.7232200670987
"411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T14:59",18.3106962125748,-64.7233884595335
"412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:00",18.3107350207865,-64.7235949058086
"413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:01",18.3107826299965,-64.7236960753798
"414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:02",18.3108830451965,-64.723770422861
"415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:03",18.3110075164586,-64.723862875253
"416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:04",18.3110400382429,-64.7240074630827
"417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:05",18.3108280599117,-64.7237073909491
"418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:06",18.3104795403779,-64.7229243535548
"419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:07",18.3104087971151,-64.7222849819809
"420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:08",18.3102622814476,-64.7217887733132
"421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:09",18.3096940722317,-64.7219236381352
"422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:10",18.3096166234463,-64.7219824790955
"423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:11",18.309676470235,-64.7220101393759
"424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:12",18.3097454532981,-64.7219859156758
"425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:13",18.3097488060594,-64.7219082154334
"426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:14",18.3097341377288,-64.7218646295369
"427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:15",18.3097486384213,-64.7218774538487
"428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:16",18.3097120933235,-64.7219160106033
"429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:17",18.3097555115819,-64.7219820600003
"430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:18",18.3097487222403,-64.7219225484878
"431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:19",18.3096793200821,-64.7218707483262
"432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:20",18.3097327966243,-64.7218770347536
"433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:21",18.3096837624907,-64.7218301799148
"434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:22",18.3096597902477,-64.721851637587
"435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:23",18.3096850197762,-64.7218898590654
"436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:24",18.3096778951585,-64.7218981571496
"437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:25",18.3096847683191,-64.7218343708664
"438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:26",18.3096513245255,-64.7218017652631
"439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:27",18.309610420838,-64.7218026872724
"440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:28",18.3096086606383,-64.7217901982367
"441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:29",18.3096115104854,-64.721809560433
"442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:31",18.3096178807318,-64.7218714188784
"443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:32",18.309591896832,-64.7218958102167
"444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:33",18.3096027933061,-64.7218974027783
"445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:34",18.3095855265856,-64.72192321904
"446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:37",18.3094936609268,-64.7219920344651
"447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:38",18.3095098379999,-64.7220388893038
"448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:39",18.3095209021121,-64.7220460139215
"449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:41",18.3095692656934,-64.7220980655402
"450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:42",18.3095721993595,-64.7221321798861
"451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:43",18.3095803298056,-64.722100244835
"452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:45",18.3096206467599,-64.7220706567168
"453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:46",18.3096798229963,-64.7220828942955
"454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:48",18.3096726145595,-64.7220904380083
"455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:49",18.3096721954644,-64.7220866661519
"456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021-07-16T15:50",18.3096468821168,-64.7221020888537
