"","Date","VialID","Tag..","Bag..","hours","minutes","Species","Collector","Island","GPS.time.point..UTC.","Latitude","Longitude","Preservation","Notes","DNA.extract.date","DNA.extract.gel","DNA.extract.person","Quality","Date_f","hours_u","time.ns","lat","lon"
"102","5/10/2022","MEG_032","G2886","226",16,"06","OFRA","Marilyn","STT","20:06",18.37155,-64.928,NA,"",NA,NA,NA,NA,2022-05-10,20,"2022-05-10T20:06",NA,NA
"103","5/10/2022","MEG_033","G2887?","231",16,"08","PAST","Marilyn","STT","20:08",18.37155,-64.928,NA,"",NA,NA,NA,NA,2022-05-10,20,"2022-05-10T20:08",NA,NA
"104","5/9/2022","IBR_001","3378","29",11,"17","APAL","Sesno","STT","15:17",18.37898,-64.96497,NA,"IBR001 and IBR002 right next to each other",NA,NA,NA,NA,2022-05-09,15,"2022-05-09T15:17",NA,NA
"105","5/9/2022","IBR_002","3380","10",11,"16","APAL","Sesno","STT","15:16",18.37898,-64.96497,NA,"IBR001 and IBR002 right next to each other",NA,NA,NA,NA,2022-05-09,15,"2022-05-09T15:16",NA,NA
"106","5/9/2022","IBR_003","3383","8",11,"20","APAL","Sesno","STT","15:20",18.37898,-64.96497,NA,"",NA,NA,NA,NA,2022-05-09,15,"2022-05-09T15:20",NA,NA
"107","5/9/2022","IBR_004","3370","37",11,"28","APAL","Sesno","STT","15:28",18.37919,-64.96497,NA,"",NA,NA,NA,NA,2022-05-09,15,"2022-05-09T15:28",NA,NA
"108","5/9/2022","IBR_005","3362","39",11,"34","APAL","Sesno","STT","15:34",18.37919,-64.96497,NA,"Might be switched with IBR074 - same bag number",NA,NA,NA,NA,2022-05-09,15,"2022-05-09T15:34",NA,NA
"109","5/9/2022","IBR_006","3373","5",11,"42","APAL","Sesno","STT","15:42",18.37919,-64.96497,NA,"",NA,NA,NA,NA,2022-05-09,15,"2022-05-09T15:42",NA,NA
"110","5/9/2022","IBR_007","306","42",11,"51","PAST","Sesno","STT","15:51",18.37919,-64.96497,NA,"*Tag used for multiple corals",NA,NA,NA,NA,2022-05-09,15,"2022-05-09T15:51",NA,NA
"111","5/9/2022","IBR_008","306","36",11,"54","PSTR","Sesno","STT","15:54",18.37919,-64.96497,NA,"*Tag used for multiple corals",NA,NA,NA,NA,2022-05-09,15,"2022-05-09T15:54",NA,NA
"112","5/9/2022","IBR_009","361","40",12,"03","ACER","Sesno","STT","16:03",18.37919,-64.96497,NA,"",NA,NA,NA,NA,2022-05-09,16,"2022-05-09T16:03",NA,NA
"113","5/9/2022","IBR_010","362","44",12,"09","PAST","Sesno","STT","16:09",18.37904,-64.96462,NA,"",NA,NA,NA,NA,2022-05-09,16,"2022-05-09T16:09",NA,NA
"114","5/9/2022","IBR_011","3358","9",12,"23","APAL","Sesno","STT","16:23",18.37904,-64.96462,NA,"",NA,NA,NA,NA,2022-05-09,16,"2022-05-09T16:23",NA,NA
"115","5/9/2022","IBR_012","3355","32",12,"25","APAL","Sesno","STT","16:25",18.37904,-64.96462,NA,"disease",NA,NA,NA,NA,2022-05-09,16,"2022-05-09T16:25",NA,NA
"116","5/9/2022","IBR_013","366","38",12,"42","ACER","Sesno","STT","16:42",18.37904,-64.96462,NA,"",NA,NA,NA,NA,2022-05-09,16,"2022-05-09T16:42",NA,NA
"117","5/9/2022","IBR_014","311","60",12,"47","ACER","Sesno","STT","16:47",18.37904,-64.96462,NA,"",NA,NA,NA,NA,2022-05-09,16,"2022-05-09T16:47",NA,NA
"118","5/9/2022","IBR_015","305","27",13,"02","OANN","Sesno","STT","17:02",18.37904,-64.96462,NA,"*Tag used for multiple corals",NA,NA,NA,NA,2022-05-09,17,"2022-05-09T17:02",NA,NA
"119","5/9/2022","IBR_016","305","59",13,"05","OFRA","Sesno","STT","17:05",18.37904,-64.96462,NA,"*Tag used for multiple corals",NA,NA,NA,NA,2022-05-09,17,"2022-05-09T17:05",NA,NA
"120","5/9/2022","IBR_017","380","35",13,"07","PSTR","Sesno","STT","17:07",18.37904,-64.96462,NA,"Sample might have sponge attached",NA,NA,NA,NA,2022-05-09,17,"2022-05-09T17:07",NA,NA
"121","5/9/2022","IBR_018","449","1",14,"18","PAST","Sesno","STT","18:18",18.37983493,-64.96364792,NA,"*Tag used for multiple corals",NA,NA,NA,NA,2022-05-09,18,"2022-05-09T18:18",NA,NA
"122","5/9/2022","IBR_019","449","4",14,"20","OFAV","Sesno","STT","18:20",18.3798361,-64.96367943,NA,"*Tag used for multiple corals",NA,NA,NA,NA,2022-05-09,18,"2022-05-09T18:20",NA,NA
"123","5/9/2022","IBR_020","426","25",14,"25","OANN","Sesno","STT","18:25",18.37983166,-64.96369285,NA,"",NA,NA,NA,NA,2022-05-09,18,"2022-05-09T18:25",NA,NA
"124","5/9/2022","IBR_021","480","6",14,"31","PSTR","Sesno","STT","18:31",18.3797211,-64.96373643,NA,"*Tag used for multiple corals",NA,NA,NA,NA,2022-05-09,18,"2022-05-09T18:31",NA,NA
"125","5/9/2022","IBR_022","480","53",14,"33","PAST","Sesno","STT","18:33",18.37971624,-64.96374205,NA,"*Tag used for multiple corals",NA,NA,NA,NA,2022-05-09,18,"2022-05-09T18:33",NA,NA
"126","5/9/2022","IBR_023","429","24",14,"36","OFRA","Sesno","STT","18:36",18.37963058,-64.96371447,NA,"species? could be ofav?",NA,NA,NA,NA,2022-05-09,18,"2022-05-09T18:36",NA,NA
"127","5/9/2022","IBR_024","474","56",14,"42","OFAV","Sesno","STT","18:42",18.37955841,-64.96365747,NA,"",NA,NA,NA,NA,2022-05-09,18,"2022-05-09T18:42",NA,NA
"128","5/9/2022","IBR_025","450","144",14,"47","PAST","Sesno","STT","18:47",18.37952337,-64.96360559,NA,"",NA,NA,NA,NA,2022-05-09,18,"2022-05-09T18:47",NA,NA
"129","5/9/2022","IBR_026","455","149",14,"53","PAST","Sesno","STT","18:53",18.37951097,-64.96361112,NA,"*Tag used for multiple corals",NA,NA,NA,NA,2022-05-09,18,"2022-05-09T18:53",NA,NA
"130","5/9/2022","IBR_027","455","52",14,"56","OFAV","Sesno","STT","18:56",18.37950879,-64.9636066,NA,"*Tag used for multiple corals",NA,NA,NA,NA,2022-05-09,18,"2022-05-09T18:56",NA,NA
"131","5/9/2022","IBR_028","424","43",14,"59","OANN","Sesno","STT","18:59",18.37945154,-64.96361406,NA,"",NA,NA,NA,NA,2022-05-09,18,"2022-05-09T18:59",NA,NA
"132","5/9/2022","IBR_029","377","57",15,"06","PAST","Sesno","STT","19:06",18.3794937,-64.96377516,NA,"",NA,NA,NA,NA,2022-05-09,19,"2022-05-09T19:06",NA,NA
"133","5/9/2022","IBR_030","473","11",15,"15","PAST","Sesno","STT","19:15",18.37931307,-64.96382888,NA,"",NA,NA,NA,NA,2022-05-09,19,"2022-05-09T19:15",NA,NA
"134","5/9/2022","IBR_031","473","145",15,"18","PSTR","Sesno","STT","19:18",18.37933939,-64.96379795,NA,"*Tag used for multiple corals",NA,NA,NA,NA,2022-05-09,19,"2022-05-09T19:18",NA,NA
"135","5/9/2022","IBR_032","454","141",15,"22","OFAV","Sesno","STT","19:22",18.37936043,-64.96381732,NA,"*Tag used for multiple corals",NA,NA,NA,NA,2022-05-09,19,"2022-05-09T19:22",NA,NA
